站点名称,POI编号,拼音名称,gd经度,gd纬度,路线名称,城市名称,行政区名称,bd经度,bd纬度
伟业路,BV10743527,WeiYe Lu,120.159056,30.182364,6号线,杭州,滨江区,120.165788,30.188512
中医药大学,BV10422794,ZhongYiYao DaXue,120.146432,30.175802,6号线,杭州,滨江区,120.152793,30.18199
西浦路,BV10743536,XiPu Lu,120.137323,30.168624,6号线,杭州,滨江区,120.14336,30.174704
之浦路,BV11043953,ZhiPu Lu,120.108737,30.158444,6号线,杭州,西湖区,120.118307,30.148956
枫桦西路,BV10743531,FengHua XiLu,120.098501,30.155201,6号线,杭州,西湖区,120.105306,30.161365
美院象山,BV10743528,MeiYuan XiangShan,120.081061,30.151235,6号线,杭州,西湖区,120.08746,30.157025
音乐学院,BV10844854,YinYue XueYuan,120.057994,30.147699,6号线,杭州,西湖区,120.059531,30.157179
中村,BV10844846,ZhongCun,120.038784,30.147281,6号线,杭州,西湖区,120.045707,30.152917
野生动物园东,BV10844848,YeSheng DongWu YuanDong,120.001641,30.146815,6号线,杭州,富阳区,119.991804,30.153141
银湖,BV10844845,YinHu,119.988607,30.13963,6号线,杭州,富阳区,119.995039,30.14578
虎啸杏,BV11431064,HuXiaoXing,119.97108,30.130942,6号线,杭州,富阳区,119.977784,30.137067
受降,BV10844852,ShouXiang,119.960606,30.12226,6号线,杭州,富阳区,119.967094,30.128077
富阳客运中心,BV10844850,FuYang KeYun ZhongXin,119.936705,30.111197,6号线,杭州,富阳区,119.942802,30.11669
高桥,BV10844853,GaoQiao,119.931422,30.094878,6号线,杭州,富阳区,119.937957,30.100641
新桥,BV10844851,XinQiao,119.932134,30.081727,6号线,杭州,富阳区,119.938711,30.087562
公望街,BV10844849,GongWang Jie,119.93339,30.065493,6号线,杭州,富阳区,119.93996,30.071163
桂花西路,BV10844847,GuiHua XiLu,119.9343,30.048389,6号线,杭州,富阳区,119.940971,30.053597
钱江世纪城,BV10187379,QianJiang ShiJiCheng,120.244139,30.240555,6号线,杭州,萧山区,120.249785,30.246538
博览中心,BV11043951,BoLan ZhongXin,120.236351,30.232419,6号线,杭州,萧山区,120.244815,30.23606
奥体中心,BV11043952,AoTi ZhongXin,120.23276,30.223578,6号线,杭州,滨江区,120.235033,30.235199
星民,BV10743539,XingMin,120.223865,30.213171,6号线,杭州,滨江区,120.230676,30.219191
江陵路,BV10187401,JiangLing Lu,120.216602,30.208994,6号线,杭州,滨江区,120.223015,30.215358
江汉路,BV10743529,JiangHan Lu,120.204943,30.202836,6号线,杭州,滨江区,120.223015,30.215358
长河,BV10743530,ChangHe,120.194533,30.197087,6号线,杭州,滨江区,120.200751,30.202701
建业路,BV10743538,JianYe Lu,120.179499,30.190802,6号线,杭州,滨江区,120.185227,30.196067
诚业路,BV10743525,ChengYe Lu,120.170027,30.186693,6号线,杭州,滨江区,120.176484,30.192444
伟业路,BV10743527,WeiYe Lu,120.159056,30.182364,6号线,杭州,滨江区,120.165788,30.188512
中医药大学,BV10422794,ZhongYiYao DaXue,120.146432,30.175802,6号线,杭州,滨江区,120.152793,30.18199
西浦路,BV10743536,XiPu Lu,120.137323,30.168624,6号线,杭州,滨江区,120.14336,30.174704
之浦路,BV11043953,ZhiPu Lu,120.108737,30.158444,6号线,杭州,西湖区,120.118307,30.148956
枫桦西路,BV10743531,FengHua XiLu,120.098501,30.155201,6号线,杭州,西湖区,120.105306,30.161365
美院象山,BV10743528,MeiYuan XiangShan,120.081061,30.151235,6号线,杭州,西湖区,120.08746,30.157025
霞鸣街,BV10743535,XiaMing Jie,120.073023,30.142747,6号线,杭州,西湖区,120.079657,30.148659
科海路,BV10743533,KeHai Lu,120.087107,30.129773,6号线,杭州,西湖区,120.093554,30.135535
双浦,BV10743532,ShuangPu,120.083787,30.116082,6号线,杭州,西湖区,120.090234,30.121852
江东二路,BV11024544,JiangDong ErLu,120.49472,30.322765,7号线,杭州,萧山区,120.501185,30.329869
启成路,BV11024551,QiCheng Lu,120.494568,30.312177,7号线,杭州,萧山区,120.500808,30.317936
青六中路,BV11409417,QingLiu ZhongLu,120.492439,30.298757,7号线,杭州,萧山区,120.499096,30.30453
塘新线,BV11024553,TangXin Xian,120.490237,30.28441,7号线,杭州,萧山区,120.49655,30.290543
义蓬,BV11024556,YiPeng,120.487192,30.274075,7号线,杭州,萧山区,120.493026,30.279266
新镇路,BV11420860,XinZhen Lu,120.48425,30.258482,7号线,杭州,萧山区,120.490663,30.264698
永盛路,BV11441302,YongSheng Lu,120.472998,30.236549,7号线,杭州,萧山区,120.479222,30.242879
萧山国际机场,BV11411937,XiaoShan GuoJi JiChang,120.434401,30.236158,7号线,杭州,萧山区,120.443341,30.240638
新港,BV11348354,XinGang,120.408322,30.219308,7号线,杭州,萧山区,120.415216,30.224682
坎山,BV11024555,KanShan,120.394527,30.197755,7号线,杭州,萧山区,120.402007,30.203681
盈中,BV11024549,YingZhong,120.363012,30.197726,7号线,杭州,萧山区,120.367365,30.204791
合欢路,BV11024550,HeHuan Lu,120.343617,30.198073,7号线,杭州,萧山区,120.349393,30.204015
新街,BV11024548,XinJie,120.330834,30.199414,7号线,杭州,萧山区,120.337052,30.205445
新汉路,BV11348356,XinHan Lu,120.306507,30.202985,7号线,杭州,萧山区,120.313076,30.208698
新兴路,BV11024558,XinXing Lu,120.293723,30.205113,7号线,杭州,萧山区,120.301213,30.210504
建设三路,BV10180455,JianShe San Lu,120.268252,30.204512,7号线,杭州,萧山区,120.274138,30.210513
明星路,BV11024554,MingXing Lu,120.248953,30.204712,7号线,杭州,萧山区,120.25558,30.211064
兴议,BV11024547,XingYi,120.238508,30.212197,7号线,杭州,萧山区,120.24497,30.218275
奥体中心,BV11043952,AoTi ZhongXin,120.23276,30.223578,7号线,杭州,滨江区,120.235033,30.235199
九州街,BV11280861,JiuZhou Jie,119.695947,30.202053,16号线,杭州,临安区,119.703202,30.207813
临安广场,BV11280866,LinAn GuangChang,119.706441,30.227561,16号线,杭州,临安区,119.712994,30.233095
农林大学,BV11280856,NongLin DaXue,119.738323,30.244543,16号线,杭州,临安区,119.745244,30.250647
青山湖,BV11280860,QingShanHu,119.755663,30.255795,16号线,杭州,临安区,119.762787,30.261856
八百里,BV11280864,Ba BaiLi,119.776595,30.260992,16号线,杭州,临安区,119.783069,30.267323
青山湖科技城,BV11280858,QingShanHu KeJiCheng,119.825131,30.257022,16号线,杭州,临安区,119.831755,30.262759
南峰,BV11280859,NanFeng,119.878316,30.249779,16号线,杭州,余杭区,119.884509,30.256251
南湖,BV11280862,NanHu,119.899603,30.246777,16号线,杭州,余杭区,119.906477,30.252916
中泰,BV11280865,ZhongTai,119.929447,30.243033,16号线,杭州,余杭区,119.936406,30.248828
禹航路,BV11280863,YuHang Lu,119.955554,30.248755,16号线,杭州,余杭区,119.962018,30.254432
凤新路,BV11280857,FengXin Lu,119.968843,30.260134,16号线,杭州,余杭区,119.975335,30.26625
绿汀路,BV10780752,LvTing Lu,119.992117,30.260136,16号线,杭州,余杭区,119.998469,30.266488
黎明广场,BV10052112,LiMing GuangChang,123.504308,41.80812,1号线,沈阳,大东区,123.510745,41.814327
滂江街,BV10052113,PangJiang Jie,123.488594,41.808405,1号线,沈阳,大东区,123.495028,41.814598
东中街,BV10049348,DongZhong Jie,123.470596,41.802831,1号线,沈阳,大东区,123.477198,41.809225
中街,BV10049410,ZhongJie,123.461001,41.801344,1号线,沈阳,沈河区,123.468114,41.807626
怀远门,BV10052114,HuaiYuanMen,123.447255,41.796947,1号线,沈阳,沈河区,123.453917,41.803028
青年大街,BV10052103,QingNian DaJie,123.432863,41.792236,1号线,沈阳,沈河区,123.437888,41.797725
南市场,BV10052115,NanShiChang,123.419906,41.789396,1号线,沈阳,和平区,123.426573,41.794974
太原街,BV10052116,TaiYuan Jie,123.406644,41.789528,1号线,沈阳,和平区,123.413146,41.795421
沈阳站,BV10049359,ShenYang Zhan,123.396798,41.793772,1号线,沈阳,和平区,123.403043,41.799823
云峰北街,BV10052117,YunFeng BeiJie,123.38056,41.79657,1号线,沈阳,铁西区,123.387009,41.8026
铁西广场,BV10049306,TieXi GuangChang,123.370666,41.79416,1号线,沈阳,铁西区,123.377414,41.799618
保工街,BV10052118,BaoGong Jie,123.356113,41.800291,1号线,沈阳,铁西区,123.362162,41.806789
启工街,BV10052119,QiGong Jie,123.343559,41.803726,1号线,沈阳,铁西区,123.349395,41.810037
重工街,BV10052120,ZhongGong Jie,123.331973,41.805072,1号线,沈阳,铁西区,123.338078,41.81098
迎宾路,BV10052121,YingBin Lu,123.309668,41.801583,1号线,沈阳,于洪区,123.316069,41.807251
于洪广场,BV10051015,YuHong GuangChang,123.305686,41.794186,1号线,沈阳,于洪区,123.31243,41.799961
开发大道,BV10052122,KaiFa DaDao,123.305135,41.781118,1号线,沈阳,于洪区,123.311963,41.786684
张士,BV10052033,ZhangShi,123.294099,41.771936,1号线,沈阳,铁西区,123.300413,41.777309
四号街,BV10052123,SiHao Jie,123.277277,41.766026,1号线,沈阳,铁西区,123.283742,41.77183
七号街,BV10052124,QiHao Jie,123.25934,41.765381,1号线,沈阳,铁西区,123.266034,41.771515
中央大街,BV10052125,ZhongYang DaJie,123.242537,41.765395,1号线,沈阳,铁西区,123.24879,41.771802
十三号街,BV10052126,ShiSan Hao Jie,123.230509,41.765462,1号线,沈阳,铁西区,123.236738,41.771744
蒲田路,BV11007106,PuTian Lu,123.405529,41.956447,2号线,沈阳,沈北新区,123.412236,41.962297
蒲河路,BV11007109,PuHe Lu,123.408584,41.946825,2号线,沈阳,沈北新区,123.415139,41.952458
人杰湖公园,BV11007108,RenJieHu GongYuan,123.398316,41.93661,2号线,沈阳,沈北新区,123.404493,41.94253
辽宁大学,BV11007107,LiaoNing DaXue,123.393711,41.929389,2号线,沈阳,沈北新区,123.40064,41.935385
航空航天大学,BV10052109,HangKong HangTian DaXue,123.40308,41.917793,2号线,沈阳,沈北新区,123.409977,41.923283
师范大学,BV10052108,ShiFan DaXue,123.409145,41.907692,2号线,沈阳,皇姑区,123.415359,41.913373
医学院,BV10052107,YiXueYuan,123.415607,41.8864,2号线,沈阳,皇姑区,123.422275,41.891914
三台子,BV10049801,San TaiZi,123.417133,41.868337,2号线,沈阳,皇姑区,123.423843,41.874079
陵西,BV10052106,LingXi,123.418239,41.855421,2号线,沈阳,皇姑区,123.424801,41.861311
新乐遗址,BV10049808,XinLe YiZhi,123.418892,41.847476,2号线,沈阳,皇姑区,123.42202,41.853029
北陵公园,BV10049675,BeiLing GongYuan,123.42424,41.839395,2号线,沈阳,皇姑区,123.434279,41.85742
中医药大学,BV10052105,ZhongYiYao DaXue,123.42906,41.833626,2号线,沈阳,皇姑区,123.441202,41.837331
岐山路,BV10050453,QiShan Lu,123.429258,41.822728,2号线,沈阳,皇姑区,123.435955,41.828565
沈阳北站,BV10049324,ShenYang BeiZhan,123.435977,41.817355,2号线,沈阳,沈河区,123.44258,41.823
金融中心,BV10052104,JinRong ZhongXin,123.438257,41.811745,2号线,沈阳,沈河区,123.44471,41.817344
市府广场,BV10050038,ShiFu GuangChang,123.434229,41.804497,2号线,沈阳,沈河区,123.440648,41.810513
青年大街,BV10052103,QingNian DaJie,123.432863,41.792236,2号线,沈阳,沈河区,123.437888,41.797725
青年公园,BV10050035,QingNianGongYuan,123.435871,41.784718,2号线,沈阳,沈河区,123.442689,41.790499
工业展览馆,BV10052102,GongYe ZhanLanGuan,123.435319,41.773193,2号线,沈阳,和平区,123.441731,41.778843
市图书馆,BV10049589,Shi TuShuGuan,123.435895,41.760047,2号线,沈阳,沈河区,123.442672,41.765933
五里河,BV10050032,WuLiHe,123.441016,41.753209,2号线,沈阳,沈河区,123.447667,41.758624
奥体中心,BV10049972,AoTi ZhongXin,123.453579,41.743061,2号线,沈阳,浑南区,123.459578,41.748812
营盘街,BV10052101,YingPan Jie,123.456491,41.731345,2号线,沈阳,浑南区,123.462915,41.737653
世纪大厦,BV10052100,ShiJi DaSha,123.461955,41.719789,2号线,沈阳,浑南区,123.468364,41.725952
白塔河路,BV10049952,BaiTaHe Lu,123.47168,41.709422,2号线,沈阳,浑南区,123.477799,41.715681
全运路,BV10052098,QuanYun Lu,123.482502,41.707485,2号线,沈阳,浑南区,123.488958,41.713854
怒江公园,BV10536781,NuJiang GongYuan,123.388938,41.842252,9号线,沈阳,于洪区,123.395426,41.848264
淮河街沈医二院,BV10536797,HuaiHe Jie Shen YiErYuan,123.390537,41.829941,9号线,沈阳,皇姑区,123.396526,41.836356
皇姑屯站,BV11412378,HuangGuTun Zhan,123.386749,41.821366,9号线,沈阳,和平区,123.403043,41.799823
重型文化广场,BV10536787,ZhongXing WenHua GuangChang,123.383861,41.81322,9号线,沈阳,铁西区,123.388938,41.819803
北二路,BV10536776,BeiErLu,123.378755,41.804706,9号线,沈阳,铁西区,123.385324,41.811093
铁西广场,BV10049306,TieXi GuangChang,123.370666,41.79416,9号线,沈阳,铁西区,123.377414,41.799618
兴华公园,BV10536786,XingHua GongYuan,123.365836,41.787634,9号线,沈阳,铁西区,123.372019,41.79369
沈辽路,BV10536775,ShenLiao Lu,123.36126,41.781587,9号线,沈阳,铁西区,123.367661,41.787977
滑翔,BV10536778,HuaXiang,123.358797,41.772247,9号线,沈阳,铁西区,123.365368,41.778797
吉力湖街,BV10536773,JiLiHu Jie,123.344612,41.760797,9号线,沈阳,于洪区,123.351086,41.767125
大通湖街,BV10999754,DaTongHu Jie,123.347148,41.750949,9号线,沈阳,于洪区,123.353356,41.757612
曹仲,BV10536790,CaoZhong,123.361366,41.732254,9号线,沈阳,和平区,123.344538,41.719381
浑河站,BV10999750,HunHe Zhan,123.372388,41.726716,9号线,沈阳,和平区,123.378911,41.732937
胜利南街,BV10536784,ShengLi NanJie,123.398266,41.724467,9号线,沈阳,和平区,123.404699,41.730721
长白南,BV10536766,ChangBai Nan,123.410242,41.72715,9号线,沈阳,和平区,123.416743,41.733188
榆树台,BV10536783,YuShuTai,123.421603,41.729802,9号线,沈阳,浑南区,123.428176,41.7354
金阳大街,BV10536794,JinYang DaJie,123.430201,41.731686,9号线,沈阳,浑南区,123.436756,41.737377
彩霞街,BV10536801,CaiXia Jie,123.441295,41.734121,9号线,沈阳,浑南区,123.447826,41.739957
奥体中心,BV10049972,AoTi ZhongXin,123.453579,41.743061,9号线,沈阳,浑南区,123.459578,41.748812
天成街,BV10536777,TianCheng Jie,123.467941,41.743596,9号线,沈阳,浑南区,123.474284,41.749917
朗日街,BV10536774,LangRi Jie,123.485068,41.741192,9号线,沈阳,浑南区,123.49156,41.747823
长青南街,BV10536772,ChangQing NanJie,123.501572,41.744319,9号线,沈阳,浑南区,123.507954,41.751071
建筑大学,BV10536803,JianZhu DaXue,123.516113,41.747294,9号线,沈阳,浑南区,123.52175,41.752558
丁香湖,BV10536779,DingXiang Hu,123.348284,41.863905,10号线,沈阳,于洪区,123.340816,41.860618
元江街,BV10536769,YuanJiang Jie,123.356381,41.851337,10号线,沈阳,于洪区,123.362737,41.857688
向工街,BV10536800,XiangGong Jie,123.363829,41.835836,10号线,沈阳,皇姑区,123.370254,41.842245
塔湾街,BV10536793,TaWan Jie,123.374484,41.82887,10号线,沈阳,皇姑区,123.380619,41.835915
淮河街沈医二院,BV10536797,HuaiHe Jie Shen YiErYuan,123.390537,41.829941,10号线,沈阳,皇姑区,123.396526,41.836356
百鸟公园,BV10536785,BaiNiao GongYuan,123.40114,41.831138,10号线,沈阳,皇姑区,123.407927,41.836982
长江街,BV10536770,ChangJiang Jie,123.413113,41.831726,10号线,沈阳,皇姑区,123.420155,41.837385
中医药大学,BV10052105,ZhongYiYao DaXue,123.42906,41.833626,10号线,沈阳,皇姑区,123.441202,41.837331
陵东街,BV10536780,LingDong Jie,123.444589,41.833166,10号线,沈阳,皇姑区,123.450994,41.83903
北塔,BV10999752,BeiTa,123.455667,41.833678,10号线,沈阳,皇姑区,123.462939,41.839814
合作街,BV10999753,HeZuo Jie,123.473976,41.829362,10号线,沈阳,大东区,123.480972,41.835596
东北大马路,BV10536788,DongBei DaMaLu,123.481886,41.820634,10号线,沈阳,大东区,123.487984,41.827166
滂江街,BV10052113,PangJiang Jie,123.488594,41.808405,10号线,沈阳,大东区,123.495028,41.814598
长安路,BV10536795,ChangAn Lu,123.485925,41.798948,10号线,沈阳,大东区,123.492232,41.805326
万莲,BV10536768,WanLian,123.483277,41.790153,10号线,沈阳,大东区,123.489849,41.796791
泉园,BV10536792,QuanYuan,123.478432,41.777588,10号线,沈阳,沈河区,123.484884,41.783927
江东街,BV10999751,JiangDongJie,123.487878,41.769458,10号线,沈阳,沈河区,123.494572,41.775593
长青桥,BV10536771,ChangQing Qiao,123.495686,41.760952,10号线,沈阳,沈河区,123.502617,41.766801
长青南街,BV10536772,ChangQing NanJie,123.501572,41.744319,10号线,沈阳,浑南区,123.507954,41.751071
理工大学,BV10536765,LiGong DaXue,123.505348,41.733153,10号线,沈阳,浑南区,123.511886,41.739054
张沙布,BV10536767,ZhangShaBu,123.513012,41.721276,10号线,沈阳,浑南区,123.519509,41.727237
姚家,BV10102097,yao jia,121.619355,39.023335,1号线,大连,甘井子区,121.626047,39.028679
大连北站,BV10101792,da lian bei zhan,121.607795,39.014769,1号线,大连,甘井子区,121.614501,39.020432
华北路,BV10102144,hua bei lu,121.594002,39.008465,1号线,大连,甘井子区,121.600733,39.014466
华南北,BV10104022,hua nan bei,121.586203,39.000251,1号线,大连,甘井子区,121.592671,39.006567
华南广场,BV10524856,hua nan guang chang,121.586503,38.989534,1号线,大连,甘井子区,121.592873,38.995751
千山路,BV10101781,qian shan lu,121.581709,38.979133,1号线,大连,甘井子区,121.588129,38.985152
松江路,BV10102112,song jiang lu,121.577949,38.968898,1号线,大连,甘井子区,121.585337,38.975217
东纬路,BV10101918,dong wei lu,121.580125,38.956306,1号线,大连,甘井子区,121.586409,38.962662
春柳,BV10101912,chun liu,121.58239,38.935994,1号线,大连,沙河口区,121.588954,38.942007
香工街,BV10101915,xiang gong jie,121.588785,38.931104,1号线,大连,沙河口区,121.595061,38.937334
中长街,BV10102105,zhong chang jie,121.592008,38.923872,1号线,大连,沙河口区,121.598987,38.930328
兴工街,BV10101762,xing gong jie,121.588627,38.916854,1号线,大连,沙河口区,121.595184,38.922888
西安路,BV10101759,xi an lu,121.587,38.9094,1号线,大连,沙河口区,121.593943,38.915681
富国街,BV10102321,fu guo jie,121.584703,38.898792,1号线,大连,沙河口区,121.591434,38.904431
会展中心,BV10582134,hui zhan zhong xin,121.58576,38.891444,1号线,大连,沙河口区,121.592205,38.897534
星海广场,BV10887533,xing hai guang chang,121.582468,38.884617,1号线,大连,沙河口区,121.59447,38.888025
大医二院,BV10887535,da yi er yuan,121.57051,38.88136,1号线,大连,沙河口区,121.577325,38.887918
黑石礁,BV10887532,hei shi jiao,121.557527,38.874543,1号线,大连,沙河口区,121.564272,38.881128
学苑广场,BV10887534,xue yuan guang chang,121.545596,38.874769,1号线,大连,沙河口区,121.551918,38.880972
